,id,createdtime,username,tweets
255,1406303068791226371,2021-06-19 17:29:14,MUsmanShahzad4,"RT @iamacqua1: @TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtar…"
256,1406302963484794887,2021-06-19 17:28:48,badar_10,The legendary bowler rawalpindi express @shoaib100mph announced the first cricket crypto NFT #TenupNation #CNN #bbc #cointelegraph #coindesk https://t.co/1lvqwau8Y9 https://t.co/E5bJ1Ew9Tt
257,1406302899513085955,2021-06-19 17:28:33,iamacqua1,"@TenupNation @shoaib100mph We are really Proud of what you are doing and would love to be a part of your team
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI #zakawaqar"
258,1406302882081673217,2021-06-19 17:28:29,mabraza76,"#ShoaibAkhterNFT
Catch me if you can!.... that fits here...!! 100mph.. So, who can BEAT that ! Love you always ❤️❤️❤️ Proud of our Nation... Welcome to #crypto world #pakistancricket #bbcurdu #coindesk #CoinMarketCap https://t.co/yNURa2HiNr"
259,1406302752452399105,2021-06-19 17:27:58,MuzammilRajpt,RT @Busines73846762: @shoaib100mph @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir.…
260,1406302367176347652,2021-06-19 17:26:26,thejoysmart,@TenupNation @shoaib100mph That is great news in the history of the crypto world #bbcurdu #CoinMarketCap #coindesk #coinmarketcal #ShoiabAkhtarNFT
261,1406302354811637767,2021-06-19 17:26:23,masiffazil,#ShoaibAkhtarNFT pindi express just leaving its station stay tuned #cryptocurrency #cryptotrade #cointelegraph #coindesk
262,1406302285848850441,2021-06-19 17:26:07,Busines73846762,"@shoaib100mph @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..
Shoaib Akhtar nft would be number one nft of the world soon.. 
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI #zakawaqar"
263,1406302114628972546,2021-06-19 17:25:26,1cfde184d6f14d2,"RT @bashir_0007: @TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excel…"
264,1406302095662329859,2021-06-19 17:25:22,1cfde184d6f14d2,RT @Busines73846762: @ZakaWaqar @TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib A…
265,1406302088649453576,2021-06-19 17:25:20,1cfde184d6f14d2,RT @abdulha17324933: @ZakaWaqar @TenupNation #ShoaibAkhtarNFT #bbcurdu #CNN #coindesk   I love our here I never seen a good and fastest bow…
266,1406301917479718914,2021-06-19 17:24:39,bashir_0007,"@TenupNation @shoaib100mph #ShoaibAkhtarNFT
Shoaib Akhtar the proud of pakistan and pakistan cricket team due to his excellent speed of bowling. world record of fast ball is his greatest achievement. proud of him.
#ShoaibakhtarNFT
#PindiExpress @ZakaWaqar #waqarzaka
#coindesk #bbcurdu_reportfairly"
267,1406301912664883202,2021-06-19 17:24:38,Busines73846762,"@ZakaWaqar @TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..
Shoaib Akhtar nft would be number one nft of the world soon.. 
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI #zakawaqar"
268,1406301911532331009,2021-06-19 17:24:38,abdulha17324933,@ZakaWaqar @TenupNation #ShoaibAkhtarNFT #bbcurdu #CNN #coindesk   I love our here I never seen a good and fastest bowler like shohib Akhtar.
269,1406301910920015881,2021-06-19 17:24:38,ZohaibIshfaq91,RT @Busines73846762: @TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..…
270,1406301834797539331,2021-06-19 17:24:19,1cfde184d6f14d2,"RT @SMaliraza555: 1st NFT of pakistan collaborated with @shoaib100mph 
#cryptocurrency #TenupNation @Cointelegraph #coindesk #ShoaibAkhtarN…"
271,1406301767508316164,2021-06-19 17:24:03,ZaidKha32198849,"#ShoaibAkhtarNFT 
Cricket lion of Pakistan finally come in crypto world welcome from the core of my heart .we are really glad plz stay connected.
#CryptoNews #coindesk #coincryptograp https://t.co/DWtyz9rhE2"
272,1406301736210415616,2021-06-19 17:23:56,Abdulla46316125,"@TenupNation @shoaib100mph Fastest Bowler Of World. In Nft. 
#ShoiabAkhtarNFT 
#TenupNation 
#coindesk 
@shoaib100mph"
273,1406301732171247621,2021-06-19 17:23:55,Awaiskhan9902,"@TenupNation @shoaib100mph #ShoaibAkhtarNFT #coindesk #bbcnews @shoaib100mph 
Now trend start"
274,1406301663640629250,2021-06-19 17:23:39,SMaliraza555,"1st NFT of pakistan collaborated with @shoaib100mph 
#cryptocurrency #TenupNation @Cointelegraph #coindesk #ShoaibAkhtarNFT"
275,1406301653742014464,2021-06-19 17:23:36,SyedaAnaAli1,"#ShoaibAkhterNFT 
#ShoaibAkhtar 
#coindesk 
#cointelegraph
Welcome #ShoaibAkhtar  to the world of crypto.
Pakistan's first NFT 
Amazing initiate by #teamtenup https://t.co/E3wnx1fusp"
276,1406301624755265543,2021-06-19 17:23:29,1cfde184d6f14d2,RT @Busines73846762: @TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..…
277,1406301576797503496,2021-06-19 17:23:18,malikaliawais,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
278,1406301565825261571,2021-06-19 17:23:15,Busines73846762,"@TenupNation @shoaib100mph @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..
Shoaib Akhtar nft would be number one nft of the world soon.. 
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI #zakawaqar"
279,1406301517020340240,2021-06-19 17:23:04,1cfde184d6f14d2,RT @J73096684: No one ever dares to take over the fastest ever bowler on this Universe  #ShoaibAkhtarNFT the best the double best @shoaib10…
280,1406301433683709957,2021-06-19 17:22:44,Busines73846762,"@TenupNation @shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..
Shoaib Akhtar nft would be number one nft of the world soon.. 
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI"
281,1406301391862202372,2021-06-19 17:22:34,J73096684,No one ever dares to take over the fastest ever bowler on this Universe  #ShoaibAkhtarNFT the best the double best @shoaib100mph #coindesk @BBCUrdu @cnnbrk @cz_binance @TenupNation #FirstCricketNFTbyTenUp https://t.co/mEmq1obz3n
282,1406301199247233026,2021-06-19 17:21:48,MUHAMMA69711186,Shoaib Akhtar youu beautyy. One of the greatest assets Pakistan ever had now working for digital assets for the people of Pakistan with @ZakaWaqar ❤#ShoaibAkhtarNFT #bbcnews#shoibakhtarNFT #coindesk @CoinDesk
283,1406301166087159815,2021-06-19 17:21:40,Jawadhu56381595,"RT @ZaidKha32198849: #ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #Coi…"
284,1406301126857789440,2021-06-19 17:21:31,UzairUrRahman5,#ShoaibAkhterNFT .... ONE OF THE LEGEND WHO EVER PLAYED IN GROUND.... NOW PLAYING IN CRYPTO WORLD FROM PAKISTAN.....#BBCBreakfast #coindesk #TenupNation
285,1406301108792868868,2021-06-19 17:21:26,Taimoor02450225,"The best fast bowler the cricket world has ever seen. Akhtar is regarded as the fastest bowler in the history of the game. He set the official world record by bowling the fastest delivery of 161.3km/h
#ShoaibAkhtarNFT 
#ShoaibAkhtarNFT 
#TenupNation 
#waqarzaka
#coindesk"
286,1406301050387288071,2021-06-19 17:21:12,waqasxial2525,#ShoaibAkhtarNFT run machine of all time  #coindesk #CNN #BBC #ShoaibAkhtar
287,1406301041256243200,2021-06-19 17:21:10,Busines73846762,"@shoaib100mph Shoaib Akhtar is the world best fast baller from Pakistan.. We love you shoaib Akhtar sir..
Shoaib Akhtar nft would be number one nft of the world soon.. 
 #shoaibakhtarnft #coindesk #cointelegrapgh #bbcurdu #coingecko #coinmarketcap #ImranKhanPTI #zakawaqar"
288,1406300944397185026,2021-06-19 17:20:47,tuqeera47810936,"No word in Shoaib akhter he is great bowler 
Bhai ky record per record My feelings no share i happy today #ShoaibakhterNFT
#bbcnews 
#Coindesk"
289,1406300916496613388,2021-06-19 17:20:40,ZaidKha32198849,"RT @ZaidKha32198849: #ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #Coi…"
290,1406300893134401544,2021-06-19 17:20:35,Jawadhu56381595,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
291,1406300813753040899,2021-06-19 17:20:16,Jawadhu56381595,"RT @IMZulqurnain: #ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #CoinMa…"
292,1406300787815354376,2021-06-19 17:20:10,Jawadhu56381595,"RT @SyedaAnaAli1: #ShoaibAkhtarNFT 
#coindesk
#Cointelegraph  #CNN #bbcnews 
#ShoaibAkhtar 
One of the most super fastest bowler of the wor…"
293,1406300593677910016,2021-06-19 17:19:23,VMalikbaloch,RT @Ayesha40853533: #ShoaibAkhtarNFT fastest bowler and greatest human. #coindesk #bbcnews #cointelegraph #TenupNation #waqarzaka
294,1406300488774078468,2021-06-19 17:18:58,Muhamma52867727,The Best ever Pacer with a Perfect attitude &amp; talent to back it. Humble &amp; Down to earth person. #ShoaibAkhtarNFT #CNN #CNBC #Telegram #coindesk
295,1406300460320014345,2021-06-19 17:18:52,Jawadhu56381595,RT @Hassan896946803: Here we go #ShoaibAkhtarNFT #cointelegraph #coindesk #CoinMarketCap #Crypto #Pakistan #TenupNation #waqarzaka
296,1406300371073515523,2021-06-19 17:18:30,Ayesha40853533,#ShoaibAkhtarNFT fastest bowler and greatest human. #coindesk #bbcnews #cointelegraph #TenupNation #waqarzaka
297,1406300211819991046,2021-06-19 17:17:52,AbdulAhadAwan7,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
298,1406299739583356929,2021-06-19 17:16:00,AzeeAzeeee,"RT @ZaidKha32198849: #ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #Coi…"
299,1406299716414054401,2021-06-19 17:15:54,Zainxmalik1,"RT @SyedaAnaAli1: #ShoaibAkhtarNFT 
#coindesk
#Cointelegraph  #CNN #bbcnews 
#ShoaibAkhtar 
One of the most super fastest bowler of the wor…"
300,1406299631554904070,2021-06-19 17:15:34,AzeeAzeeee,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
301,1406299557819039751,2021-06-19 17:15:17,sayyam34275984,"#ShoiabAkhtarNFT Pindi Express, proud of Pakistan. Fastest Bowler world have ever seen, Toe breaker, Rib Cracker, Wills smasher and above all True Gentleman #TenupNation Proud of Nation. #Binance #CoinMarketCap #Coinbase #coindesk @Cointelegraph"
302,1406299551426875397,2021-06-19 17:15:15,AzeeAzeeee,"RT @IMZulqurnain: #ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #CoinMa…"
303,1406299521303388163,2021-06-19 17:15:08,AzeeAzeeee,"RT @SyedaAnaAli1: #ShoaibAkhtarNFT 
#coindesk
#Cointelegraph  #CNN #bbcnews 
#ShoaibAkhtar 
One of the most super fastest bowler of the wor…"
304,1406299350339313666,2021-06-19 17:14:27,SMALIZ6,"#ShoaibAkhtarNFT #coindesk #Coinbase 
World Fastest Bowler Ever
 speed Gun lagend of World 
Super Hero Dream Bowler 
Dangerous Bowler For every Batsman https://t.co/RMgJDiztFe"
305,1406299329753759744,2021-06-19 17:14:22,sayyam34275984,"RT @sayyam34275984: #ShoiabAkhtarNFT Pindi Express, proud of Pakistan. Fastest Bowler world have ever seen, Toe breaker, Rib Cracker, Wills…"
306,1406299232512921603,2021-06-19 17:13:59,SyedMub95304881,"#ShoiabAkhtarNFT Pindi Express, proud of Pakistan. Fastest Bowler world have ever seen, Toe breaker, Rib Cracker, Wills smasher and above all True Gentleman #TenupNation Proud of Nation. #Binance #CoinMarketCap #Coinbase #coindesk"
307,1406299188326023170,2021-06-19 17:13:48,ZaidKha32198849,"#ShoaibAkhtarNFT
Welcome to crypto
https://t.co/dcREFbsqbE #coindesk"
308,1406299153764859905,2021-06-19 17:13:40,AzeeAzeeee,RT @Hassan896946803: Here we go #ShoaibAkhtarNFT #cointelegraph #coindesk #CoinMarketCap #Crypto #Pakistan #TenupNation #waqarzaka
309,1406299019010318339,2021-06-19 17:13:08,sayyam34275984,"#ShoiabAkhtarNFT Pindi Express, proud of Pakistan. Fastest Bowler world have ever seen, Toe breaker, Rib Cracker, Wills smasher and above all True Gentleman #TenupNation Proud of Nation. #Binance #CoinMarketCap #Coinbase #coindesk"
310,1406298986810642443,2021-06-19 17:13:00,Maher143Ali,"#ShoaibAkhterNFT its not only our legend that respected man is legend of the world. world proud them 
#coindesk #cointelegram #CNN #waqarzaka #TenupNation"
311,1406298909324963847,2021-06-19 17:12:42,Hassan896946803,Here we go #ShoaibAkhtarNFT #cointelegraph #coindesk #CoinMarketCap #Crypto #Pakistan #TenupNation #waqarzaka
312,1406298906313453576,2021-06-19 17:12:41,Zainxmalik1,"RT @la3la5: #ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
313,1406298805339922445,2021-06-19 17:12:17,SyedaAnaAli1,"#ShoaibAkhtarNFT 
#coindesk
#Cointelegraph  #CNN #bbcnews 
#ShoaibAkhtar 
One of the most super fastest bowler of the world.
The living legend
❤️❤️"
314,1406298774729904134,2021-06-19 17:12:10,IMZulqurnain,"#ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #CoinMarketCap #cointelegram https://t.co/JdbyC5UyoR"
315,1406298736859529217,2021-06-19 17:12:01,la3la5,"#ShoaibAkhtarNFT
#coindesk 
#cnn big news coming soon🔥✌🏻 https://t.co/czTtOhF9fa"
316,1406298697378508808,2021-06-19 17:11:51,ZaidKha32198849,"#ShoaibAkhtarNFT welcome to crypto world I salute you sir stay connected and support crypto I Pakistan.
#coindesk #CoinMarketCap #cointelegram"
317,1406298069755256833,2021-06-19 17:09:22,sshaider5,"#ShoaibAkhtarNFT  #Coindesk #
As Shoaib Akhter, pindi express surprised the whole cricket world with his bowling and unique action, now his NFT surprise the crypto world
Congratulations to team tenupnation and waqar zaka gave this oppertunity to pakistani and his community"
318,1406280636722200577,2021-06-19 16:00:05,BTCticker,One Bitcoin now worth $36143.226. Market Cap $677.277 Billion. Based on #coindesk BPI #bitcoin
319,1406250434113777664,2021-06-19 14:00:05,BTCticker,One Bitcoin now worth $35804.016. Market Cap $670.920 Billion. Based on #coindesk BPI #bitcoin
320,1406241429953953792,2021-06-19 13:24:18,xaelbot,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
321,1406241423033192452,2021-06-19 13:24:16,DjangoBot_,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
322,1406241400455368705,2021-06-19 13:24:11,cameliaclement,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
323,1406241342548754432,2021-06-19 13:23:57,CoderRetweet,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
324,1406238554112638979,2021-06-19 13:12:52,aProgrammerBot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
325,1406238531991736325,2021-06-19 13:12:47,friday_Js_bot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
326,1406238531329085440,2021-06-19 13:12:47,iPythonistaBot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
327,1406238508486909953,2021-06-19 13:12:41,CoderRetweet,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
328,1406220241630289927,2021-06-19 12:00:06,BTCticker,One Bitcoin now worth $35976.458. Market Cap $674.149 Billion. Based on #coindesk BPI #bitcoin
329,1406204126371979269,2021-06-19 10:56:04,cameliaclement,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
330,1406204115445858304,2021-06-19 10:56:01,100DaysOf2020,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
331,1406203591614943234,2021-06-19 10:53:56,PythonExpertBot,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
332,1406203589131972609,2021-06-19 10:53:56,PythonExpertBot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
333,1406203096179609600,2021-06-19 10:51:58,xaelbot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
334,1406203088369815554,2021-06-19 10:51:56,WEwanabe,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
335,1406203066265780228,2021-06-19 10:51:51,WEwanabe,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
336,1406190038086565892,2021-06-19 10:00:05,BTCticker,One Bitcoin now worth $35686.391. Market Cap $668.711 Billion. Based on #coindesk BPI #bitcoin
337,1406172362513391619,2021-06-19 08:49:51,Mariajo_1986,"@JBTheCryptoKing $AAVE and $BUMP by @bumperfinance to protect my #crypto assets.

👉July is the target month to release 1A, which will be provide the opportunity for LP's to provide liquidity to the protocol.

🔥Got picked up by #CoinDesk.

#BTC #IDO $SOL $MATIC $DOGE #Blockchain https://t.co/COL2cCsI8H"
338,1406168031378784256,2021-06-19 08:32:38,Crypt0K1nggg,@CoinDesk @McLarenF1 @tezos @JamieCrawleyCD Seems like people working @CoinDesk are really a bunch of people that have no clue what is going on with @tezos and all holding #ETH bags.Catching up? ghost chain?we've been silent?seems like #coindesk should hire new people who actually have knowledge of what they talking about!
339,1406160749362360320,2021-06-19 08:03:42,NFTcabinet,"@sweatystartup @ParikPatelCFA @profitwithant What if the sun is resting? What if the place floods? How much does Tomatoe food cost? Not only do you need expensive land and labor, you need a highly sophisticated set of skills from horticulture to marketing. Ignoring those complexities have often been devastating. #coindesk"
340,1406159838586015744,2021-06-19 08:00:05,BTCticker,One Bitcoin now worth $35817.302. Market Cap $671.161 Billion. Based on #coindesk BPI #bitcoin
341,1406129639555280897,2021-06-19 06:00:05,BTCticker,One Bitcoin now worth $35582.405. Market Cap $666.758 Billion. Based on #coindesk BPI #bitcoin
342,1406099438007955459,2021-06-19 04:00:04,BTCticker,One Bitcoin now worth $35130.888. Market Cap $658.295 Billion. Based on #coindesk BPI #bitcoin
343,1406084162751123457,2021-06-19 02:59:22,chidambara09,"RT @ConsiliumCrypto: An increasing number of Colombians are using crypto, and that has regulators stepping in with rules! The government is…"
344,1406069243230162946,2021-06-19 02:00:05,BTCticker,One Bitcoin now worth $36165.163. Market Cap $677.674 Billion. Based on #coindesk BPI #bitcoin
345,1406050920325074951,2021-06-19 00:47:17,CryptoFaucets4,"RT @ConsiliumCrypto: An increasing number of Colombians are using crypto, and that has regulators stepping in with rules! The government is…"
346,1406050810023268359,2021-06-19 00:46:50,ConsiliumCrypto,"An increasing number of Colombians are using crypto, and that has regulators stepping in with rules! The government is implementing new anti-money laundering laws. 

#cryptocurrency #blockchain #bitcoin #ethereum #digitalassets #coindesk #bigdata 
https://t.co/lxHo9ruxvT"
347,1406039042278428676,2021-06-19 00:00:05,BTCticker,One Bitcoin now worth $35761.444. Market Cap $670.108 Billion. Based on #coindesk BPI #bitcoin
348,1406008846343196674,2021-06-18 22:00:06,BTCticker,One Bitcoin now worth $35696.523. Market Cap $668.889 Billion. Based on #coindesk BPI #bitcoin
349,1405978647920627717,2021-06-18 20:00:06,BTCticker,One Bitcoin now worth $35407.878. Market Cap $663.479 Billion. Based on #coindesk BPI #bitcoin
350,1405948451221905410,2021-06-18 18:00:06,BTCticker,One Bitcoin now worth $36255.115. Market Cap $679.352 Billion. Based on #coindesk BPI #bitcoin
351,1405939027727974401,2021-06-18 17:22:39,JERUNGTODAK2,@shibainu_ann @okechukwujusti4 @Shibainu_Global To the moon.. #CoinDesk #ElonMuskthe2nd  @CoinMarketCap #yoshiinu
352,1405932750276861964,2021-06-18 16:57:43,AzatisS,"@IronFinance When you call an inside dump ""PANIC"" and coding errors and flawed mechanics ""NOT a rugpull/exploit/hack"" you got Iron Finance.  #coindesk #cryptonews #crypto #rugpull #ironfinance #Defi #Polygon"
353,1405918247216635912,2021-06-18 16:00:05,BTCticker,One Bitcoin now worth $36361.679. Market Cap $681.347 Billion. Based on #coindesk BPI #bitcoin
354,1405893205204209666,2021-06-18 14:20:35,DjangoBot_,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
355,1405893182655590408,2021-06-18 14:20:29,kienanh991,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
356,1405892850835931141,2021-06-18 14:19:10,Fabriciosx,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
357,1405892823312896003,2021-06-18 14:19:03,sprint_code,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
358,1405888050136297473,2021-06-18 14:00:05,BTCticker,One Bitcoin now worth $37243.352. Market Cap $697.864 Billion. Based on #coindesk BPI #bitcoin
359,1405887861627445249,2021-06-18 13:59:21,EzzyG7,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
360,1405887145013911553,2021-06-18 13:56:30,100DaysOf2020,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
361,1405887019583160320,2021-06-18 13:56:00,DOGECOINUNIVER1,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
362,1405886999010099203,2021-06-18 13:55:55,DOGECOINUNIVER1,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
363,1405882594768658439,2021-06-18 13:38:25,100DaysOf2020,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
364,1405882142681354241,2021-06-18 13:36:37,TheSecretJunio1,"RT @Sil3ntVip3r: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills…"
365,1405882142656241673,2021-06-18 13:36:37,TheSecretJunio1,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
366,1405882142651994117,2021-06-18 13:36:37,TheSecretJunio1,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
367,1405882142631120897,2021-06-18 13:36:37,TheSecretJunio1,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
368,1405881961596473345,2021-06-18 13:35:54,Sil3ntVip3r,"Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #CloudComputing #cloudtraining #Crypto #cryptocurrencies #cryptotrading #CoinMarketCap #BTCZ #coindesk #Coinbase #doge #Dogecoinarmy #dogearmy #BTCZ"
369,1405881654313369603,2021-06-18 13:34:41,friday_Js_bot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
370,1405881653373898752,2021-06-18 13:34:40,iPythonistaBot,"RT @BtczMarket: Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #…"
371,1405881630774939655,2021-06-18 13:34:35,BtczMarket,"Join #BitcoinZ- and Help!
#100DaysOfCode #DEVCommunity #programmer #programming #dotnetforall #100DaysOfCode #cloudskills #CloudComputing #cloudtraining #Crypto #cryptocurrencies #cryptotrading #CoinMarketCap #BTCZ #coindesk #Coinbase #doge #Dogecoinarmy #dogearmy #BTCZ https://t.co/bSuXwACjcP"
372,1405857850023452672,2021-06-18 12:00:05,BTCticker,One Bitcoin now worth $37843.738. Market Cap $709.112 Billion. Based on #coindesk BPI #bitcoin
373,1405844237585891328,2021-06-18 11:06:00,CTrade_official,"#Crypto adoption is spreading everywhere, and for the better!
https://t.co/UdNSQYIc6m

#CryptoNews #CryptoTrading #Tanzania #CoinDesk @CoinDesk"
374,1405827651181363205,2021-06-18 10:00:05,BTCticker,One Bitcoin now worth $37521.518. Market Cap $703.072 Billion. Based on #coindesk BPI #bitcoin
375,1405815980975140866,2021-06-18 09:13:43,StephaneCadario,"@CoinDesk @Snapchat If you launch a big series on #altcoins and #meme exploded in 2020 and 2021, don't miss out on looking like a #loser the currency that has a community that is naturally growing at great speed
#losercoin a home for all #crypto losers
@cz_binance #coindesk https://t.co/rKaHBM6KAp"
376,1405803535162171392,2021-06-18 08:24:16,MRizkiHidayah2,"@shakeswapshake1 @PancakeSwap @binance @Tesla @CoinDesk I trust this project, they have great potential and will be very successful in the future Wajah tersenyum dengan mata tersenyumJempolanRoket

@MHIE28322179 @Arie61565986 @siswo_arjun 

$SHAK #PancakeSwap #binance  #Tesla #CoinDesk #Airdrops"
377,1405797453689929730,2021-06-18 08:00:06,BTCticker,One Bitcoin now worth $37688.846. Market Cap $706.206 Billion. Based on #coindesk BPI #bitcoin
